match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,season_type,time_of_day,city_venue,city_venue_encoded,toss_winner_01,toss_decision_01,team_wickets_last15_ratio,team1_economy_last15,team2_economy_last15,team_avg_wickets_last15_ratio
9051090,Le Qs,40606,3585350.0:6460600.0:4365465.0:290051.0:4685568.0:6381962.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,Id Ud,40578,2124002.0:1749075.0:1626526.0:6460614.0:7960847.0:3459623.0:4767832.0:8522422.0:8298779.0:4769148.0:3734940.0,Le Qs,40606,Id Ud,field,Nl Sm Ki,Karachi,05-02-2022,day/night match,Pn Sr Le,2021/22,3422,1,0.512195122,162.9,50,168.9333333,1,0,Karachi_Nl Sm Ki,0.020042194,1,0,1.614035088,7.419103314,7.512155592,1.197377049
9681510,Dk,104,8012612.0:8075934.0:7438094.0:4613524.0:7256192.0:8075913.0:7438129.0:7256108.0:7256234.0:7256122.0:7785413.0,Id,216,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:2436426.0:6496482.0:6496426.0,Id,216,Dk,bat,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,21-07-2023,day match,Id tr of Sd,2023,1672,0.25,0.047619048,,0,159.5,0,1,Edinburgh_Ge Ct Cb Gd Rn Pe Eh,0.004219409,0,1,0.014285714,0,8.08566108,0.581818182
9668546,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4690188.0:4739552.0:2742837.0:3715697.0:4690230.0:6347494.0,Ia,55,8058959.0:7491224.0:3125562.0:8191868.0:4377610.0:2981614.0:3882850.0:3914658.0:3011735.0:7881845.0:6487970.0,Ia,55,Wt Is,bat,Pe Sm Ga,Providence,08-08-2023,day match,Ia tr of Wt Is ad Ud Ss of Aa,2023,13915,0.571428571,1.975609756,176.8,60,152.9375,0,1,Providence_Pe Sm Ga,0.012658228,0,1,0.829787234,8.628504673,8.341861731,0.861981982
9684317,Ch,32388,7923180.0:6598612.0:2385991.0:2642751.0:7947442.0:4944400.0:7417003.0:9009461.0:7557689.0:8725191.0:9822413.0:9822420.0,Hd Ia,12718,5549088.0:7584464.0:8191868.0:4232297.0:7491259.0:8488864.0:7555652.0:7560069.0:4232325.0:9047821.0:8512951.0:8725079.0,Hd Ia,12718,Hd Ia,field,Si Mh Sm Jr,Jaipur,19-10-2023,day match,Sd Mq Ai Ty,2023/24,4661,3,0.50617284,131.9,0,133.2083333,1,1,Jaipur_Si Mh Sm Jr,0.016877637,1,0,0.611111111,7.463414634,8.52972973,0.634615385
9255945,Ia,55,5043310.0:6521080.0:3125562.0:4497646.0:4377610.0:3479860.0:5038018.0:2282125.0:7881845.0:6586824.0:3011735.0,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:3156033.0:3913475.0:1626561.0:3456424.0,Ia,55,Nw Zd,field,By Ol Mt Mi,Mount Maunganui,20-11-2022,night match,Ia tr of Nw Zd,2022/23,17681,0.947368421,1.487804878,168.9333333,75,144.625,1,2,Mount Maunganui_By Ol Mt Mi,0.003164557,1,0,0.831932773,7.916581892,8.327089995,0.983344062
9271786,Ky Fs,47480,7200598.0:363047.0:5490624.0:6710850.0:3668356.0:5490666.0:4690104.0:3200756.0:4365878.0:2296195.0:8136659.0,Ja Ks,47501,6818622.0:5490596.0:6551978.0:4403545.0:8067002.0:298612.0:1634611.0:8907338.0:4403573.0:7968225.0:8072056.0,Ja Ks,47501,Ky Fs,bat,R Pa Sm Co,Colombo,21-12-2022,day match,La Pr Le,2022/23,7041,1,1,151.4666667,33.33,130.2666667,1,1,Colombo_R Pa Sm Co,0.022151899,0,1,1.035294118,7.863636364,7.068988614,1.065947053
9484677,Pr Zi,40550,8127230.0:8438926.0:2398346.0:3294444.0:8197902.0:2486896.0:5554100.0:4769470.0:6818776.0:9307892.0:5471948.0,Id Ud,40578,9786888.0:1749075.0:302875.0:1626526.0:6818622.0:6460614.0:3459623.0:4767832.0:4769148.0:8298779.0:6819238.0,Pr Zi,40550,Id Ud,field,Ri Ct Sm,Rawalpindi,12-03-2023,day match,Pn Sr Le,2022/23,7020,0.615384615,0.672131148,191.1333333,60,204.9166667,1,1,Rawalpindi_Ri Ct Sm,0.007383966,1,0,0.806451613,7.985611511,8.342900302,1.069767442
9094224,Mr Os,46766,2162782.0:4685568.0:325814.0:1934099.0:6364588.0:1798705.0:3501889.0:2790675.0:8055417.0:7732934.0:4575878.0,Nn Ss,46745,1762060.0:313809.0:5406064.0:6381962.0:2157770.0:1547993.0:3681957.0:334963.0:360086.0:7194480.0:1711492.0,Nn Ss,46745,Nn Ss,field,Od Td Mr,Manchester,05-08-2022,night match,Te Hd Ms Cn,2022,538,0.875,0.672131148,143.1666667,0,152.8076923,0,2,Manchester_Od Td Mr,0.014767932,1,0,1.042105263,8.297229219,8.248783126,1.025721129
9299352,Ka,195,173277.0:2042921.0:1670297.0:1872198.0:7753605.0:2158939.0:7753696.0:3081147.0:2159618.0:2051230.0:8246573.0,Nl,237,7507408.0:8737329.0:1633813.0:7507429.0:5562962.0:4908532.0:4908518.0:8487380.0:5604738.0:6722540.0:7634192.0,Ka,195,Ka,bat,Ga Cb Gd Ni,Nairobi,29-08-2022,day match,Nl tr of Ka,2022,4913,1,0.012345679,143,0,144.75,0,1,Nairobi_Ga Cb Gd Ni,0.011603376,0,1,0.243243243,6.776119403,6.738330976,0.875466999
9344425,Ls,23113,4239640.0:2259683.0:2654042.0:4887406.0:4887336.0:4239780.0:1616040.0:4175072.0:3420353.0:2659166.0:6646240.0,Wn Pe,23869,4164978.0:6625184.0:6640164.0:4165041.0:2204950.0:3373138.0:9361484.0:2659502.0:4159658.0:6799456.0:4239493.0,Ls,23113,Wn Pe,field,Ss Pk Pm,Potchefstroom,31-10-2022,night match,CA T0 Ce,2022/23,9582,2.5,1,143.3333333,0,144.0714286,1,2,Potchefstroom_Ss Pk Pm,0.021097046,1,0,0.561403509,7.869863014,7.712765957,0.954830918
9586996,St Ks ad Ns Ps,38814,3023320.0:363047.0:8180682.0:6401198.0:6401800.0:4160267.0:6347256.0:6402080.0:7535324.0:3468870.0:5789370.0,To Kt Rs,36126,2209115.0:1585457.0:4230127.0:6496412.0:1613926.0:1934099.0:360086.0:1613919.0:3715697.0:6489846.0:8395141.0,To Kt Rs,36126,To Kt Rs,field,Wr Pk Be St Ks,Basseterre,27-08-2023,night match,Cn Pr Le,2023,4045,1.125,1,168.6,66.67,157,0,2,Basseterre_Wr Pk Be St Ks,0.009493671,1,0,0.594339623,8.695929769,8.124600639,0.975609756
9457517,Rr Rs,35790,5831622.0:6930580.0:7976590.0:298612.0:5736016.0:2437049.0:8127321.0:7084930.0:2875368.0:6486416.0:8131255.0,Cm Cs,40424,7864009.0:9307906.0:6532224.0:5736100.0:2820957.0:393182.0:8072056.0:7084972.0:6149268.0:2807412.0:6551978.0,Rr Rs,35790,Cm Cs,field,Se Ba Nl Sm Mr,Dhaka,23-01-2023,day/night match,Bh Pr Le,2022/23,14188,0.8,1.243902439,207,0,149.1333333,1,0,Dhaka_Se Ba Nl Sm Mr,0.032700422,1,0,1.20754717,7.605633803,8.175324675,0.916892502
9388518,Wn,18570,8417100.0:3913447.0:3083625.0:6718382.0:8187878.0:6718410.0:3083667.0:7907437.0:3834354.0:4950294.0:4950266.0,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8414699.0:8706179.0:7907661.0:1495731.0:8482788.0:3834319.0,Cy,17653,Cy,field,Bn Re Wn,Wellington,23-01-2023,day match,Sr Sh,2022/23,825,0.545454545,1.487804878,160.8,80,153.05,1,1,Wellington_Bn Re Wn,0.005274262,1,0,1.245283019,7.333884298,7.978351374,1.119791667
9272563,Me Rs,33942,1585457.0:5406540.0:46794.0:37351.0:1635773.0:7534687.0:7537067.0:3715697.0:4393402.0:1905847.0:6818776.0,Me Ss,33949,4003390.0:7960994.0:2669316.0:2275097.0:3901078.0:3737103.0:9070907.0:1829491.0:4012203.0:1945397.0:2656541.0,Me Rs,33942,Me Ss,field,Me Ct Gd,Melbourne,03-01-2023,night match,Bg Bh Le,2022/23,440,1.363636364,0.50617284,158.1333333,50,162.5,1,2,Melbourne_Me Ct Gd,0.017932489,1,0,1.151162791,7.642570281,7.881932021,1.166744186
9262210,Ga An Ws,36084,6818622.0:3715690.0:4069666.0:393014.0:4739552.0:4690188.0:5744850.0:4739580.0:4690328.0:284339.0:9266102.0,To Kt Rs,36126,4381761.0:1626526.0:130437.0:4230127.0:1613926.0:1934099.0:1613919.0:3715697.0:370397.0:3513362.0:9266095.0,Ga An Ws,36084,To Kt Rs,field,Pe Sm Ga,Providence,24-09-2022,night match,Cn Pr Le,2022,13915,1,1,151.2857143,50,150.3333333,0,2,Providence_Pe Sm Ga,0.012658228,1,0,0.803921569,8.406999352,7.537026879,0.966705882
9702727,Ht Hs,33928,5843200.0:4223883.0:3890963.0:6249256.0:1943647.0:7555673.0:8497866.0:2022957.0:7629747.0:5788418.0:3731307.0,Ph Ss,33935,4655384.0:8473429.0:7869994.0:4635658.0:3501889.0:1798705.0:3535853.0:5419574.0:3216569.0:1907352.0:7877232.0,Ph Ss,33935,Ht Hs,bat,Ph Sm,Perth,20-12-2023,day/night match,Bg Bh Le,2023/24,23841,1.071428571,0.405940594,174.0666667,20,146.3333333,1,0,Perth_Ph Sm,0.01371308,0,1,0.804123711,7.917830731,7.673960613,1.071428571
9330978,Ta,15413,5644176.0:6685664.0:1958683.0:3130007.0:6685650.0:2735123.0:6511238.0:2635247.0:8725485.0:4377862.0:5966148.0:8725492.0,Py,45947,4188001.0:8513728.0:8917208.0:8917096.0:2960957.0:8917229.0:2238228.0:8118207.0:8916991.0:8181214.0:8917264.0:8228520.0,Ta,15413,Py,field,Si Mh Sm Jr,Jaipur,18-10-2022,day/night match,Sd Mq Ai Ty,2022/23,4661,1.5,3.857142857,139.6,0,150.1666667,1,0,Jaipur_Si Mh Sm Jr,0.016877637,1,0,0.333333333,11.14285714,8.2,0.777777778
9250310,Hg Kg,146,2454416.0:2810793.0:3775141.0:2810772.0:1637341.0:2704127.0:6436436.0:3218277.0:7482894.0:280587.0:4434009.0,Ns,118,1635997.0:4502392.0:7253350.0:1539208.0:7891232.0:7905309.0:8354849.0:3083667.0:7732934.0:2436776.0:8947777.0,Ns,118,Hg Kg,bat,Qs Ss Cb Bo,Bulawayo,12-07-2022,day match,Ns tr of Ze,2022,1840,0.25,1,,0,180.5,0,1,Bulawayo_Qs Ss Cb Bo,0.005274262,0,1,0.020833333,0,8.552188552,0.494623656
9823050,Hg Kg,146,3136531.0:2454416.0:3167317.0:3775141.0:2810793.0:1637341.0:2704127.0:7482894.0:280587.0:4434009.0:8174466.0,Ud Ab Es,202,8688952.0:7990828.0:8250115.0:2206637.0:8127279.0:8463783.0:4767482.0:9059035.0:8688973.0:2691688.0:8489816.0,Ud Ab Es,202,Ud Ab Es,field,Mi Ct Gd,Kathmandu,22-10-2023,day match,Ud Ab Es tr of Nl,2023/24,24044,1,1,134.2,100,142,1,1,Kathmandu_Mi Ct Gd,0.007383966,1,0,0.853658537,6.938689218,7.069486405,1.156521739
9098837,Bh,188,3849663.0:6930580.0:3758565.0:393014.0:392188.0:6551978.0:4403426.0:5831622.0:2436356.0:6930286.0:2316327.0,An,293,5554212.0:6818622.0:5736100.0:3668356.0:5554282.0:181404.0:5736016.0:5554254.0:6399210.0:6818776.0:6819238.0,Bh,188,Bh,bat,Se Ba Nl Sm Mr,Dhaka,03-03-2022,day/night match,An tr of Bh,2021/22,14188,1.142857143,0.024390244,120.7333333,0,142.4333333,1,0,Dhaka_Se Ba Nl Sm Mr,0.032700422,0,1,1.186666667,7.101200686,6.630379747,0.958333333
9290952,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:6521080.0:3479860.0:184960.0:2282125.0:7881845.0:3011735.0,Si La,69,7200598.0:4403531.0:5490582.0:2420760.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,Si La,69,Si La,field,Di Il Ct Sm,Dubai,06-09-2022,night match,Si La tr of Ud Ab Es,2022,17086,1.75,1,175,60,143.6666667,0,2,Dubai_Di Il Ct Sm,0.009493671,1,0,1.818181818,7.505338078,8.349473684,1.075955056
9094378,Tt Rs,46731,1749075.0:1655436.0:3294444.0:130437.0:2535420.0:1626526.0:5788320.0:5516720.0:4012203.0:5404440.0:2654028.0,Sn Be,46738,2124002.0:2654014.0:2076192.0:3612286.0:2020332.0:6249256.0:3162487.0:8845850.0:3245689.0:8338357.0:1929619.0,Sn Be,46738,Sn Be,field,Te Re Bl Sn,Southampton,25-08-2022,night match,Te Hd Ms Cn,2022,8301,1.7,3.857142857,138.3571429,50,149.6,0,2,Southampton_Te Re Bl Sn,0.020042194,1,0,1.46969697,8.313917842,8.199272727,1.165100671
9097353,Ks,22784,4171495.0:4160316.0:4167673.0:1863889.0:310883.0:3496933.0:2294837.0:4172083.0:4168086.0:4817014.0:3801300.0,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:2204950.0:1858961.0:6640164.0:2659502.0:4239493.0:2218376.0,Wn Pe,23869,Wn Pe,field,St Gs Pk Pt Eh,Port Elizabeth,18-02-2022,day match,CA T0 Ce,2021/22,1224,1.666666667,0.405940594,144.4285714,0,148.2,1,1,Port Elizabeth_St Gs Pk Pt Eh,0.018987342,1,0,0.322580645,7.68627451,7.201017812,0.815447927
9290651,Ed,20,4685568.0:1749075.0:1655436.0:3651472.0:6381962.0:62432.0:4640824.0:2157770.0:1730658.0:1711492.0:3231437.0,Pn,62,2263736.0:2437021.0:1637320.0:3364234.0:5017144.0:3459623.0:2437049.0:8298779.0:8131255.0:8106713.0:6460614.0,Ed,20,Pn,field,Gi Sm Le,Lahore,02-10-2022,night match,Ed tr of Pn,2022,3828,1,0.672131148,181.6666667,40,161.3,0,2,Lahore_Gi Sm Le,0.025316456,1,0,1.320512821,8.199442897,8.147727273,1.125562372
9222415,Ed,20,2162782.0:1749075.0:2178119.0:6381962.0:62432.0:4640824.0:1655436.0:1730658.0:1711492.0:3231437.0:2461129.0,Aa,27,1539236.0:7537004.0:1907163.0:37351.0:2275097.0:6249256.0:1611364.0:5788320.0:5788418.0:1905847.0:4132295.0,Ed,20,Aa,field,Ph Sm,Perth,09-10-2022,day/night match,Ed tr of Aa,2022/23,23841,0.863636364,1,184.5333333,100,149.0833333,1,0,Perth_Ph Sm,0.01371308,1,0,1.037037037,8.01748072,8.383025027,1.075268817
9085376,Dm,6838,3293520.0:7651650.0:6257698.0:3501889.0:6402374.0:3622807.0:4174932.0:2100524.0:3218340.0:3216569.0:5231218.0,Ne,8987,4003390.0:1749075.0:3651472.0:125915.0:7328110.0:5516720.0:7215284.0:130437.0:34061.0:6019306.0:2904943.0,Ne,8987,Dm,bat,Tt Be Nm,Nottingham,01-07-2022,day/night match,Vy Bt,2022,251,0.875,0.024390244,172.8666667,0,146.8,0,0,Nottingham_Tt Be Nm,0.016877637,0,1,1.2,8.578833693,8.14591594,0.92978955
9680201,Ge Ts,49650,8363221.0:7195082.0:2398346.0:4381761.0:393014.0:3061225.0:6471870.0:4019259.0:3497171.0:2654028.0:5643700.0,Ja Ks,47501,6818622.0:5490582.0:6930230.0:2252452.0:4571244.0:1634611.0:8067002.0:8072056.0:7968225.0:6799456.0:6686658.0,Ja Ks,47501,Ge Ts,bat,Pe Il Ct Sm,Kandy,04-08-2023,night match,La Pr Le,2023,17534,1,1.24691358,180,0,153.0714286,0,2,Kandy_Pe Il Ct Sm,0.011603376,0,1,1.148648649,7.60126183,7.402758621,1.033591731
9680320,Da Aa,47508,5490596.0:4403531.0:4403545.0:2104430.0:3260564.0:2335381.0:8146998.0:5047300.0:4403573.0:8277716.0:5786836.0,Be Ky,49657,8438926.0:5490624.0:2104409.0:348361.0:2420788.0:3459623.0:2998575.0:6710850.0:8106713.0:6818776.0:2270519.0,Be Ky,49657,Da Aa,bat,R Pa Sm Co,Colombo,20-08-2023,night match,La Pr Le,2023,7041,1.5,1.24691358,153.4,100,135.5666667,0,2,Colombo_R Pa Sm Co,0.022151899,0,1,0.869047619,7.078014184,8.21722365,1.081360947
9749697,Ud Ab Es,202,9059000.0:8688952.0:8250115.0:2206637.0:8489816.0:8463783.0:7412943.0:8688868.0:8426291.0:9471244.0:2691688.0,Qr,1322,8406768.0:8464917.0:3007689.0:9785943.0:8464903.0:3977161.0:7412684.0:8991751.0:9785936.0:9785950.0:9785929.0,Ud Ab Es,202,Ud Ab Es,bat,Wt Ed Pk Il Ct Sm Da,Doha,20-09-2023,day/night match,Ud Ab Es tr of Qr,2023,20502,5,61,158.6,0,,0,0,Doha_Wt Ed Pk Il Ct Sm Da,0.003164557,0,1,60,7.184210526,0,2.204081633
9866338,Wn,18570,9036516.0:8271969.0:3913447.0:9523954.0:8354786.0:6718410.0:7907486.0:3083667.0:4950294.0:4950266.0:4195708.0,Oo,18360,2319638.0:8444855.0:6317142.0:4172706.0:7907444.0:7918280.0:8354716.0:7907479.0:7213856.0:4195827.0:3490150.0,Wn,18570,Wn,bat,Bn Re Wn,Wellington,21-12-2023,day/night match,Sr Sh,2023/24,825,0.666666667,0.672131148,157.4666667,100,149.5833333,1,0,Wellington_Bn Re Wn,0.005274262,0,1,1.583333333,7.466237942,8.553020134,1.117297297
9388539,Cl Ds,17744,8212917.0:3558316.0:3834256.0:4949804.0:6496118.0:8354800.0:3083653.0:4950364.0:4170494.0:8447396.0:8435699.0,Oo,18360,2319638.0:8444855.0:4172706.0:7907444.0:6317142.0:7918280.0:4950252.0:7907479.0:3490150.0:4195827.0:4359417.0,Oo,18360,Oo,field,Uy Ol Dn,Dunedin,29-01-2023,day match,Sr Sh,2022/23,5396,2.2,1.975609756,185,80,181.7857143,1,1,Dunedin_Uy Ol Dn,0.003164557,1,0,1.319148936,8.230985915,8.524296675,1.01208577
9097402,Ks,22784,4171495.0:4160316.0:4167673.0:1863889.0:3496933.0:2294837.0:4172083.0:4171180.0:3802378.0:4817014.0:4168086.0,Bd,22497,4239773.0:1941743.0:4172972.0:1556253.0:3845029.0:6624582.0:6624470.0:2753036.0:3062555.0:4175772.0:4874092.0,Ks,22784,Ks,bat,St Gs Pk Pt Eh,Port Elizabeth,22-02-2022,day match,CA T0 Ce,2021/22,1224,1.25,0.411764706,140.4444444,0,144,1,1,Port Elizabeth_St Gs Pk Pt Eh,0.018987342,0,1,0.685714286,7.631756757,7.262337662,0.864969136
9128608,Rn Rs,30428,2162782.0:7833195.0:184960.0:2981614.0:2672214.0:7556051.0:4690188.0:1945397.0:6420126.0:3011735.0:8145878.0,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:8117990.0:7586970.0:210328.0:5490666.0:2733380.0:6586824.0:2018001.0,Rn Rs,30428,Rl Cs Be,field,Ma Ct An Sm Pe,Pune,26-04-2022,night match,In Pr Le,2022,18752,1.125,1.327868852,175.4666667,0,164.125,0,2,Pune_Ma Ct An Sm Pe,0.010548523,1,0,1.417721519,7.902293121,7.460629921,1.06381798
9097045,Ca,132,3650359.0:7436351.0:5719496.0:8117584.0:2518235.0:2900792.0:6401534.0:2701579.0:3463942.0:7430282.0:2964583.0,Nl,237,5563004.0:7409611.0:7993551.0:5562962.0:4908532.0:7634388.0:1633813.0:7507387.0:6722540.0:7409569.0:4761966.0,Nl,237,Ca,bat,Al At Ct Gd On Ct My Tf 1,Al Amarat,21-02-2022,day match,Nl tr of On,2021/22,23736,0.5,0.014777597,,0,148.75,1,1,Al Amarat_Al At Ct Gd On Ct My Tf 1,0.01371308,0,1,0.033333333,0,6.917398946,0.482142857
9484670,Mn Ss,44904,7864009.0:2263736.0:2231928.0:6249256.0:1613926.0:5017144.0:1627450.0:4533682.0:8109779.0:7535324.0:8986193.0,Qa Gs,40592,2089079.0:1585457.0:7882426.0:290051.0:3364234.0:2220924.0:2437049.0:3003867.0:6399210.0:5554142.0:9373930.0,Mn Ss,44904,Qa Gs,field,Ri Ct Sm,Rawalpindi,11-03-2023,night match,Pn Sr Le,2022/23,7020,1.888888889,1.952380952,177.6666667,80,194.4,1,2,Rawalpindi_Ri Ct Sm,0.007383966,1,0,1.148648649,8.37026841,8.331606218,1.08045645
9087056,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:7036812.0:2436426.0:6496482.0,Si La,69,4403531.0:3260564.0:5490582.0:6710850.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5490638.0:4403573.0,Si La,69,Id,bat,Be Ol Ht,Hobart,23-10-2022,day/night match,Si La tr of Aa,2022/23,6348,0.818181818,0.603960396,164.6666667,0,155.6,1,0,Hobart_Be Ol Ht,0.009493671,0,1,1.04109589,8.033167496,8.005347594,0.943923591
9702762,Sy Ss,33956,7869987.0:2076192.0:4002340.0:41740.0:3063696.0:7620283.0:9070970.0:2790675.0:4756982.0:1506077.0:49496.0,Me Ss,33949,7960994.0:5406540.0:2669316.0:2275195.0:2275097.0:3901078.0:1594319.0:7620339.0:4533682.0:3507097.0:8131255.0,Me Ss,33949,Me Ss,field,Sy Ct Gd,Sydney,26-12-2023,night match,Bg Bh Le,2023/24,937,1.545454545,81,163.6,100,147.5,1,2,Sydney_Sy Ct Gd,0.012658228,1,0,0.773195876,7.780525502,8.243055556,1.056693341
9076836,Fe Bl,47529,2203214.0:4403419.0:393014.0:6930230.0:363173.0:2875368.0:360086.0:393182.0:4690230.0:2807412.0:6529354.0,Mr Gp Da,40452,393371.0:2939124.0:6930580.0:391621.0:392188.0:2820957.0:1934099.0:2296195.0:393889.0:2104346.0:6931140.0,Mr Gp Da,40452,Mr Gp Da,field,Se Ba Nl Sm Mr,Dhaka,24-01-2022,day match,Bh Pr Le,2021/22,14188,0.2,101,125,0,120.2666667,1,1,Dhaka_Se Ba Nl Sm Mr,0.032700422,1,0,1.255813953,7.265135699,9.195180723,1.119565217
9680292,Co Ss,47487,7200598.0:2437021.0:4932864.0:7882587.0:7520344.0:2437049.0:3364234.0:4365878.0:6930286.0:2590293.0:8363578.0,Ge Ts,49650,2398346.0:7195082.0:3758565.0:393014.0:3061225.0:6471870.0:3668356.0:1881193.0:5490638.0:3497171.0:2654028.0,Ge Ts,49650,Ge Ts,field,R Pa Sm Co,Colombo,15-08-2023,night match,La Pr Le,2023,7041,2.166666667,0.411764706,160.3333333,0,138.5666667,0,2,Colombo_R Pa Sm Co,0.022151899,1,0,0.948453608,8.210718636,7.506493506,0.995635872
9388574,Oo,18360,2319638.0:8444855.0:4172706.0:7907444.0:2666705.0:7918280.0:4950252.0:7907479.0:4195827.0:4359417.0:3490150.0,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8706179.0:8414699.0:7907661.0:1495731.0:8482788.0:3834319.0,Cy,17653,Cy,field,Uy Ol Dn,Dunedin,06-02-2023,day match,Sr Sh,2022/23,5396,0.454545455,1,164,0,182.625,1,1,Dunedin_Uy Ol Dn,0.003164557,1,0,1.05,8.541353383,8.009638554,1.046153846
9128475,Rn Rs,30428,2162782.0:7833195.0:2981614.0:2364543.0:4690188.0:184960.0:7556051.0:1945397.0:3011735.0:8145878.0:6420126.0,Lw Sr Gs,48334,2954769.0:2654014.0:2970652.0:2740408.0:3479860.0:8058903.0:3299407.0:2275097.0:3865077.0:4859490.0:8228100.0,Rn Rs,30428,Lw Sr Gs,field,We Sm Mi,Mumbai,10-04-2022,night match,In Pr Le,2022,5004,1.125,0.405940594,171.2666667,0,167.3,0,2,Mumbai_We Sm Mi,0.021097046,1,0,0.79338843,7.216759777,7.496490407,1.012787724
9128692,Mi Is,30435,5043310.0:238727.0:3125562.0:8191868.0:1613926.0:6249256.0:5788320.0:3696482.0:8118914.0:4377694.0:6732004.0,Gt Ts,48341,1958683.0:7491224.0:4377610.0:8059029.0:2252452.0:2966879.0:5554254.0:1956828.0:3456424.0:4690230.0:3373285.0,Mi Is,30435,Gt Ts,field,Be Sm Mi,Mumbai,06-05-2022,night match,In Pr Le,2022,2764,1.75,0.259259259,163.4666667,0,179.9,0,2,Mumbai_Be Sm Mi,0.012658228,1,0,0.723214286,7.739380023,7.545130036,0.835784314
9331293,Br,11465,9009216.0:4192544.0:8228359.0:8419515.0:8187115.0:8410877.0:8163378.0:5595302.0:8725317.0:9382967.0:8145815.0:8500967.0,Gt,12473,7921003.0:2380447.0:8370445.0:3473546.0:9011596.0:8410653.0:7491406.0:230775.0:8228373.0:5150928.0:7953504.0:5557418.0,Gt,12473,Gt,field,Hr Ct Sm Ie,Indore,22-10-2022,day/night match,Sd Mq Ai Ty,2022/23,7398,3,0.344262295,112.1,0,153.0666667,1,0,Indore_Hr Ct Sm Ie,0.008438819,1,0,1.074074074,5.592592593,6.263254113,1.486419753
9407747,Ds Sr Gs,48936,2436405.0:2654014.0:4166882.0:4887336.0:3057312.0:4739580.0:2740408.0:3030733.0:2625895.0:1874081.0:3231437.0,Jg Sr Ks,48922,1884973.0:313809.0:4888218.0:4170186.0:5197436.0:4159644.0:4739552.0:6799456.0:4172083.0:4690230.0:7968225.0,Jg Sr Ks,48922,Jg Sr Ks,field,Te Ws Sm Jg,Johannesburg,24-01-2023,day/night match,S0,2022/23,3569,1.875,1,169.5,0,164.6666667,1,0,Johannesburg_Te Ws Sm Jg,0.007383966,1,0,1.255319149,7.796305069,7.501910828,0.929267707
9087035,Sd,223,4702648.0:7651650.0:2920889.0:178443.0:1627058.0:2904775.0:6112406.0:2850868.0:4613580.0:2904803.0:5652758.0,Ze,76,2056830.0:387897.0:6572726.0:391103.0:2097017.0:6662480.0:3471761.0:3788581.0:5643700.0:2979486.0:5789370.0,Ze,76,Sd,bat,Be Ol Ht,Hobart,21-10-2022,night match,Ze tr of Aa,2022/23,6348,0.6,0.00990099,155.9090909,33.33,159.4375,1,2,Hobart_Be Ol Ht,0.009493671,0,1,0.803921569,8.054794521,7.052941176,1.0718671
9128643,Rn Rs,30428,2162782.0:7833195.0:2981614.0:2672214.0:4690188.0:7556051.0:184960.0:1945397.0:6420126.0:3011735.0:8145878.0,Mi Is,30435,238727.0:5043310.0:3125562.0:8191868.0:1613926.0:6249256.0:5788320.0:8227974.0:8118914.0:4377694.0:6732004.0,Mi Is,30435,Mi Is,field,Dr DY Pl Ss Ay Mi,Navi Mumbai,30-04-2022,night match,In Pr Le,2022,16540,1.285714286,81,176.2,0,160.15,0,2,Navi Mumbai_Dr DY Pl Ss Ay Mi,0.005274262,1,0,1.68115942,7.76628543,8.002805049,1.157022654
9271737,Da Aa,47508,7195082.0:8363221.0:7787772.0:2398346.0:3239102.0:3061225.0:8277716.0:2420788.0:2436776.0:5786836.0:5490638.0,Co Ss,47487,3008291.0:2104409.0:5490582.0:348361.0:8066883.0:74087.0:1482249.0:5554282.0:3497171.0:347346.0:2590293.0,Co Ss,47487,Co Ss,field,Pe Il Ct Sm,Kandy,14-12-2022,night match,La Pr Le,2022/23,17534,0.888888889,0.512195122,151.4,100,163.6666667,1,2,Kandy_Pe Il Ct Sm,0.011603376,1,0,0.969230769,8.085036795,8.016,1.056149733
